name	term	lev	seq	value
"calcium channel complex"	GO:0005891;GO:0034704	5	ENSAPEG00000013944	0
"calcium channel complex"	GO:0005891;GO:0034704	5	ENSAPEG00000014062	0
"calcium channel complex"	GO:0005891;GO:0034704	5	ENSAPEG00000015139	0
"calcium channel complex"	GO:0005891;GO:0034704	5	ENSAPEG00000016908	0
"calcium channel complex"	GO:0005891;GO:0034704	5	ENSAPEG00000018132	0
"calcium channel complex"	GO:0005891;GO:0034704	5	ENSAPEG00000018520	0
"calcium channel complex"	GO:0005891;GO:0034704	5	ENSAPEG00000019495	0
"calcium channel complex"	GO:0005891;GO:0034704	5	ENSAPEG00000019845	0
"calcium channel complex"	GO:0005891;GO:0034704	5	ENSAPEG00000020470	0
"calcium channel complex"	GO:0005891;GO:0034704	5	ENSAPEG00000021508	0
"calcium channel complex"	GO:0005891;GO:0034704	5	ENSAPEG00000021544	0
"calcium channel complex"	GO:0005891;GO:0034704	5	ENSAPEG00000021951	0
"calcium channel complex"	GO:0005891;GO:0034704	5	ENSAPEG00000022410	0
"calcium channel complex"	GO:0005891;GO:0034704	5	ENSAPEG00000024216	0
"calcium channel complex"	GO:0005891;GO:0034704	5	ENSAPEG00000022857	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000001599	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000002032	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000002269	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000003045	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000003816	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000003835	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000005292	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000005398	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000005561	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000006982	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000007179	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000008217	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000008589	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000009462	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000010919	1
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000011545	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000012388	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000012869	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000013214	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000013499	1
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000014584	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000014889	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000015069	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000015331	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000016798	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000017527	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000017609	1
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000017824	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000020098	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000020949	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000021179	0
"vesicle tethering complex"	GO:0099023	2	ENSAPEG00000021231	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000000332	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000001054	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000001750	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000002963	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000003979	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000004590	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000006811	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000009991	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000012883	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000014461	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000015188	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000016174	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000018915	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000018999	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000019700	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000020028	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000021520	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000021815	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000022153	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000022176	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000022876	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000004945	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000007717	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000012826	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000015941	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000020066	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000022267	0
"organelle envelope"	GO:0005635;GO:0031967;GO:0031975	4	ENSAPEG00000024672	0
"recycling endosome membrane"	GO:0055038	6	ENSAPEG00000003838	0
"recycling endosome membrane"	GO:0055038	6	ENSAPEG00000005054	0
"recycling endosome membrane"	GO:0055038	6	ENSAPEG00000005953	0
"recycling endosome membrane"	GO:0055038	6	ENSAPEG00000006932	0
"recycling endosome membrane"	GO:0055038	6	ENSAPEG00000007451	0
"recycling endosome membrane"	GO:0055038	6	ENSAPEG00000009059	0
"recycling endosome membrane"	GO:0055038	6	ENSAPEG00000012565	0
"recycling endosome membrane"	GO:0055038	6	ENSAPEG00000013201	0
"recycling endosome membrane"	GO:0055038	6	ENSAPEG00000014721	0
"recycling endosome membrane"	GO:0055038	6	ENSAPEG00000017241	0
"recycling endosome membrane"	GO:0055038	6	ENSAPEG00000018111	0
"recycling endosome membrane"	GO:0055038	6	ENSAPEG00000021574	0
"recycling endosome membrane"	GO:0055038	6	ENSAPEG00000023546	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000000649	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000000740	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000000880	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000002140	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000002746	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000003163	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000003440	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000005054	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000005790	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000005953	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000006006	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000006094	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000006574	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000007884	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000008508	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000009068	1
"early endosome membrane"	GO:0031901	6	ENSAPEG00000009204	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000009238	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000009405	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000010200	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000012869	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000012913	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000013201	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000014246	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000014721	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000018253	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000021493	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000022217	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000022380	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000024002	0
"early endosome membrane"	GO:0031901	6	ENSAPEG00000024222	0
"synaptic vesicle"	GO:0008021;GO:0070382	3	ENSAPEG00000000347	0
"synaptic vesicle"	GO:0008021;GO:0070382	3	ENSAPEG00000001767	0
"synaptic vesicle"	GO:0008021;GO:0070382	3	ENSAPEG00000005000	0
"synaptic vesicle"	GO:0008021;GO:0070382	3	ENSAPEG00000005079	0
"synaptic vesicle"	GO:0008021;GO:0070382	3	ENSAPEG00000009991	0
"synaptic vesicle"	GO:0008021;GO:0070382	3	ENSAPEG00000010392	0
"synaptic vesicle"	GO:0008021;GO:0070382	3	ENSAPEG00000012735	0
"synaptic vesicle"	GO:0008021;GO:0070382	3	ENSAPEG00000012864	0
"synaptic vesicle"	GO:0008021;GO:0070382	3	ENSAPEG00000014339	0
"synaptic vesicle"	GO:0008021;GO:0070382	3	ENSAPEG00000015852	0
"synaptic vesicle"	GO:0008021;GO:0070382	3	ENSAPEG00000018221	0
"synaptic vesicle"	GO:0008021;GO:0070382	3	ENSAPEG00000018374	0
"synaptic vesicle"	GO:0008021;GO:0070382	3	ENSAPEG00000020414	1
"synaptic vesicle"	GO:0008021;GO:0070382	3	ENSAPEG00000020811	0
"synaptic vesicle"	GO:0008021;GO:0070382	3	ENSAPEG00000021567	0
"synaptic vesicle"	GO:0008021;GO:0070382	3	ENSAPEG00000024182	0
"autophagosome"	GO:0005776	2	ENSAPEG00000003413	0
"autophagosome"	GO:0005776	2	ENSAPEG00000006291	0
"autophagosome"	GO:0005776	2	ENSAPEG00000007666	0
"autophagosome"	GO:0005776	2	ENSAPEG00000012735	0
"autophagosome"	GO:0005776	2	ENSAPEG00000014584	0
"autophagosome"	GO:0005776	2	ENSAPEG00000015852	0
"autophagosome"	GO:0005776	2	ENSAPEG00000016313	0
"autophagosome"	GO:0005776	2	ENSAPEG00000023009	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000000206	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000000317	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000000325	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000000359	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000000369	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000000397	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000000605	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000000761	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000000816	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000000888	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000001020	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000001083	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000001270	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000001490	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000001498	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000001501	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000001599	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000001614	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000001679	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000001701	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000001810	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000001949	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000001966	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000002018	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000002032	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000002341	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000002381	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000002433	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000002462	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000002568	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000002614	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000002619	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000002775	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000002899	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000003043	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000003196	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000003592	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000003651	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000003654	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000003719	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000003870	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000003899	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000003906	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000003986	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000004218	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000004320	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000004365	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000004426	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000004536	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000004680	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000004836	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000004899	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000004971	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000004978	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000005116	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000005295	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000005372	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000005389	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000005430	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000005528	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000005640	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000005737	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000005798	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000005831	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000005989	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000006033	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000006259	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000006340	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000006441	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000006452	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000006522	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000006752	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000006829	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000006999	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000007056	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000007221	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000007284	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000007318	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000007329	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000007679	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000007707	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000007908	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000007949	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000008218	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000008252	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000008291	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000008426	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000008455	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000008470	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000008553	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000008566	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000008774	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000008884	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000009000	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000009203	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000009270	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000009489	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000009724	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000009843	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000009850	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000009914	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000010194	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000010541	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000010633	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000010635	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000011164	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000011229	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000011399	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000011413	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000011600	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000011704	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000011721	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000011936	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000011954	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000011998	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000012017	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000012036	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000012170	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000012503	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000012507	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000012598	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000012616	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000012623	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000012672	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000012850	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000012999	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000013160	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000013173	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000013351	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000013395	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000013614	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000013641	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000013751	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000013879	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000013927	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000013948	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000014042	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000014128	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000014135	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000014148	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000014187	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000014578	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000014602	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000014612	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000015014	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000015133	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000015263	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000015365	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000015373	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000015590	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000015694	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000015831	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000015942	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000015992	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000016105	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000016107	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000016138	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000016250	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000016497	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000016543	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000016688	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000016750	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000016797	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000016812	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000016825	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000016905	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000017005	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000017295	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000017305	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000017391	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000017519	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000017609	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000017938	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000018273	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000018314	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000018355	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000018372	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000018425	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000018551	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000018663	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000018680	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000018686	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000018714	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000018772	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000019197	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000019235	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000019669	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000019792	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000019795	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000019951	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000019976	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000020098	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000020441	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000020581	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000020628	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000020659	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000020809	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000020817	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000020822	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000020949	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000021085	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000021231	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000021484	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000021513	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000021600	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000021643	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000021748	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000021761	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000022021	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000022178	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000022188	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000022239	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000022265	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000022509	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000022625	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000022806	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000023180	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000023381	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000023411	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000023666	1
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000024210	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000024531	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000024701	0
"intracellular protein-containing complex"	GO:0140535	2	ENSAPEG00000024710	0
"Golgi transport complex"	GO:0017119	3	ENSAPEG00000002269	0
"Golgi transport complex"	GO:0017119	3	ENSAPEG00000005398	0
"Golgi transport complex"	GO:0017119	3	ENSAPEG00000005561	0
"Golgi transport complex"	GO:0017119	3	ENSAPEG00000008589	0
"Golgi transport complex"	GO:0017119	3	ENSAPEG00000011545	0
"AP-type membrane coat adaptor complex"	GO:0030131;GO:0030119	2	ENSAPEG00000001305	0
"AP-type membrane coat adaptor complex"	GO:0030131;GO:0030119	2	ENSAPEG00000002233	0
